date,time,group,subject,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2
102919,11:02:18,1,23,5.0.14.0,1,1,block1,pretrain,0,0,0,0,0,0,5000,19,C291.jpeg,10,1,blank,3997
102919,11:02:18,1,23,5.0.14.0,1,2,block1,pretrain,0,0,0,0,0,0,5000,21,C341.jpeg,-6,1,blank,3991
102919,11:02:18,1,23,5.0.14.0,1,3,block1,pretrain,0,0,0,0,0,0,5000,9,C191.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,4,block1,pretrain,0,0,0,0,0,0,5000,7,C171.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,5,block1,pretrain,0,0,0,0,0,0,5000,14,C222.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,6,block1,pretrain,0,0,0,0,0,0,5000,17,C281.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,7,block1,pretrain,0,0,0,0,0,0,5000,22,C342.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,8,block1,pretrain,0,0,0,0,0,0,5000,4,C22.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,9,block1,pretrain,0,0,0,0,0,0,5000,12,C202.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,10,block1,pretrain,0,0,0,0,0,0,5000,2,C12.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,11,block1,pretrain,0,0,0,0,0,0,5000,6,C62.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,12,block1,pretrain,0,0,0,0,0,0,5000,10,C192.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,13,block1,pretrain,0,0,0,0,0,0,5000,18,C282.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,14,block1,pretrain,0,0,0,0,0,0,5000,20,C292.jpeg,-8,1,blank,3993
102919,11:02:18,1,23,5.0.14.0,1,15,block1,pretrain,0,0,0,0,0,0,5000,23,C381.jpeg,-8,1,blank,3993
